,Headline,Date,Time,link,Publisher
13,All Marketers Should Be Data Scientists,2023-01-10,12:30:00,https://news.google.com/./articles/CBMiZGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvZm9yYmVzYWdlbmN5Y291bmNpbC8yMDIzLzAxLzEwL2FsbC1tYXJrZXRlcnMtc2hvdWxkLWJlLWRhdGEtc2NpZW50aXN0cy_SAWhodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2ZvcmJlc2FnZW5jeWNvdW5jaWwvMjAyMy8wMS8xMC9hbGwtbWFya2V0ZXJzLXNob3VsZC1iZS1kYXRhLXNjaWVudGlzdHMvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
14,"Data, Analytics and AI: What Will Happen in 2023",2023-01-11,13:03:18,https://news.google.com/./articles/CBMiQmh0dHBzOi8vdGhlbmV3c3RhY2suaW8vZGF0YS1hbmFseXRpY3MtYW5kLWFpLXByZWRpY3Rpb25zLWZvci0yMDIzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
15,Data4All workshops demonstrate rich potential of data science to high school students,2023-01-11,16:50:00,https://news.google.com/./articles/CBMid2h0dHBzOi8vd3d3Lm5ld3N3aXNlLmNvbS9hcnRpY2xlcy9kYXRhNGFsbC13b3Jrc2hvcHMtZGVtb25zdHJhdGUtcmljaC1wb3RlbnRpYWwtb2YtZGF0YS1zY2llbmNlLXRvLWhpZ2gtc2Nob29sLXN0dWRlbnRz0gF3aHR0cHM6Ly93d3cubmV3c3dpc2UuY29tL2FydGljbGVzL2RhdGE0YWxsLXdvcmtzaG9wcy1kZW1vbnN0cmF0ZS1yaWNoLXBvdGVudGlhbC1vZi1kYXRhLXNjaWVuY2UtdG8taGlnaC1zY2hvb2wtc3R1ZGVudHM?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
16,Data Science in Personal Care NPD at Procter & Gamble,2023-01-11,12:14:37,https://news.google.com/./articles/CBMiYGh0dHBzOi8vd3d3LmhhcHBpLmNvbS9jb250ZW50cy92aWV3X2hhcHBpLXR2LzIwMjMtMDEtMTEvZGF0YS1zY2llbmNlLWluLXBlcnNvbmFsLWNhcmUtbnBkLWF0LXBnL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
17,DataRobot Notebooks for Data Science and the Enterprise Now ...,2023-01-10,14:08:25,https://news.google.com/./articles/CBMiamh0dHBzOi8vd3d3LmRhdGFuYW1pLmNvbS8yMDIzLzAxLzEwL2RhdGFyb2JvdC1ub3RlYm9va3MtZm9yLWRhdGEtc2NpZW5jZS1hbmQtdGhlLWVudGVycHJpc2Utbm93LWF2YWlsYWJsZS_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
18,Palantir and Posit Partner to Integrate RStudio into Palantir Foundry,2023-01-11,11:59:00,https://news.google.com/./articles/CBMifWh0dHBzOi8vd3d3LnBybmV3c3dpcmUuY29tL25ld3MtcmVsZWFzZXMvcGFsYW50aXItYW5kLXBvc2l0LXBhcnRuZXItdG8taW50ZWdyYXRlLXJzdHVkaW8taW50by1wYWxhbnRpci1mb3VuZHJ5LTMwMTcxODcwMS5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
19,"How a utility giant is using data analytics, machine learning to benefit customers",2023-01-10,19:07:00,https://news.google.com/./articles/CBMigwFodHRwczovL3ZlbnR1cmViZWF0LmNvbS9lbnRlcnByaXNlLWFuYWx5dGljcy9ob3ctYS11dGlsaXR5LWdpYW50LWlzLXVzaW5nLWRhdGEtYW5hbHl0aWNzLW1hY2hpbmUtbGVhcm5pbmctdG8tYmVuZWZpdC1pdHMtY3VzdG9tZXJzL9IBhwFodHRwczovL3ZlbnR1cmViZWF0LmNvbS9lbnRlcnByaXNlLWFuYWx5dGljcy9ob3ctYS11dGlsaXR5LWdpYW50LWlzLXVzaW5nLWRhdGEtYW5hbHl0aWNzLW1hY2hpbmUtbGVhcm5pbmctdG8tYmVuZWZpdC1pdHMtY3VzdG9tZXJzL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
20,Data Science and Machine Learning: Unlocking new frontiers in ...,2023-01-11,04:21:30,https://news.google.com/./articles/CBMiU2h0dHBzOi8vd3d3LmxleG9sb2d5LmNvbS9saWJyYXJ5L2RldGFpbC5hc3B4P2c9ZTg5MzVmNDctNjM2NS00ZGQwLWE4NDktY2UyZWRiNTg3Y2Fi0gEA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
21,From then to now: How an alumni gift engages veterans in research ...,2023-01-11,14:25:35,https://news.google.com/./articles/CBMieWh0dHBzOi8vbmV3cy53bS5lZHUvMjAyMy8wMS8xMS9mcm9tLXRoZW4tdG8tbm93LWhvdy1hbi1hbHVtbmktZ2lmdC1lbmdhZ2VzLXZldGVyYW5zLWluLXJlc2VhcmNoLXVzaW5nLWRhdGEtc2NpZW5jZS10b29scy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
22,Xebia boosts data science practice with Poland-based GetInData,2023-01-10,07:52:13,https://news.google.com/./articles/CBMiY2h0dHBzOi8vd3d3LmNvbnN1bHRhbmN5LmV1L25ld3MvODM2OC94ZWJpYS1ib29zdHMtZGF0YS1zY2llbmNlLXByYWN0aWNlLXdpdGgtcG9sYW5kLWJhc2VkLWdldGluZGF0YdIBZ2h0dHBzOi8vd3d3LmNvbnN1bHRhbmN5LmV1L25ld3MvYW1wLzgzNjgveGViaWEtYm9vc3RzLWRhdGEtc2NpZW5jZS1wcmFjdGljZS13aXRoLXBvbGFuZC1iYXNlZC1nZXRpbmRhdGE?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
23,2023 Finalists - UNC Research,2023-01-11,18:22:21,https://news.google.com/./articles/CBMiQWh0dHBzOi8vcmVzZWFyY2gudW5jLmVkdS9jcmVhdGl2aXR5LWh1YnMvcHJvamVjdHMvZmluYWxpc3RzLTIwMjMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
24,Veradigm Leads $45M Investment in Behavioral Health Data ...,2023-01-10,19:02:22,https://news.google.com/./articles/CBMicmh0dHBzOi8vYmhidXNpbmVzcy5jb20vMjAyMy8wMS8xMC92ZXJhZGlnbS1sZWFkcy00NW0taW52ZXN0bWVudC1pbi1iZWhhdmlvcmFsLWhlYWx0aC1kYXRhLXNjaWVuY2Utc3RhcnR1cC1ob2xtdXNrL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
25,"Kristen Thomasino, Fintech Data Scientist, launches 22 publications in 8 months, shares Insights on Health Data Science, Economic Development Opportunities, Vocational Rehabilitation, Pain Management, Mobility, Muscle Spasms, and Brain Fog",2023-01-10,16:30:00,https://news.google.com/./articles/CBMiVmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9rcmlzdGVuLXRob21hc2luby1maW50ZWNoLWRhdGEtc2NpZW50aXN0LTE2MzAwMDU1OS5odG1s0gFeaHR0cHM6Ly9maW5hbmNlLnlhaG9vLmNvbS9hbXBodG1sL25ld3Mva3Jpc3Rlbi10aG9tYXNpbm8tZmludGVjaC1kYXRhLXNjaWVudGlzdC0xNjMwMDA1NTkuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
26,Why 2023 Will Be The Year Of AI Education,2023-01-11,01:02:28,https://news.google.com/./articles/CBMiYGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvbmlzaGF0YWxhZ2FsYS8yMDIzLzAxLzEwL3doeS0yMDIzLXdpbGwtYmUtdGhlLXllYXItb2YtYWktZWR1Y2F0aW9uL9IBZGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvbmlzaGF0YWxhZ2FsYS8yMDIzLzAxLzEwL3doeS0yMDIzLXdpbGwtYmUtdGhlLXllYXItb2YtYWktZWR1Y2F0aW9uL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
27,Alumni couples support data science at the Library,2023-01-09,23:34:42,https://news.google.com/./articles/CBMieWh0dHBzOi8vZ2l2aW5nLnVjZGF2aXMuZWR1L2ltcGFjdHMtZ2l2aW5nL2luLWdyZWF0ZXItZm9jdXMtbWFnYXppbmUtZmFsbC0yMDIyL2FsdW1uaS1jb3VwbGVzLXN1cHBvcnQtZGF0YS1zY2llbmNlLWxpYnJhcnnSAQA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
28,Data Science's Influence on Commercial Real Estate,2023-01-08,08:01:11,https://news.google.com/./articles/CBMiS2h0dHBzOi8vd3d3LnByb3Btb2RvLmNvbS9kYXRhLXNjaWVuY2VzLWluZmx1ZW5jZS1vbi1jb21tZXJjaWFsLXJlYWwtZXN0YXRlL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
29,The Top 10 Discord Servers for Data Scientists,2023-01-11,16:46:00,https://news.google.com/./articles/CBMiPmh0dHBzOi8vd3d3Lm1ha2V1c2VvZi5jb20vdG9wLWRpc2NvcmQtc2VydmVycy1kYXRhLXNjaWVudGlzdHMv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
30,Tackle today’s economic problems with Data Science,2023-01-10,18:39:52,https://news.google.com/./articles/CBMiY2h0dHBzOi8vdGltZXNvZmluZGlhLmluZGlhdGltZXMuY29tL2Jsb2dzL3ZvaWNlcy90YWNrbGUtdG9kYXlzLWVjb25vbWljLXByb2JsZW1zLXdpdGgtZGF0YS1zY2llbmNlL9IBY2h0dHBzOi8vdGltZXNvZmluZGlhLmluZGlhdGltZXMuY29tL2Jsb2dzL3ZvaWNlcy90YWNrbGUtdG9kYXlzLWVjb25vbWljLXByb2JsZW1zLXdpdGgtZGF0YS1zY2llbmNlLw?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
31,Director of data analytics: Role and key skill requirements,2023-01-09,13:12:00,https://news.google.com/./articles/CBMiaGh0dHBzOi8vdmVudHVyZWJlYXQuY29tL2VudGVycHJpc2UtYW5hbHl0aWNzL2RpcmVjdG9yLW9mLWRhdGEtYW5hbHl0aWNzLXJvbGUtYW5kLWtleS1za2lsbC1yZXF1aXJlbWVudHMv0gFsaHR0cHM6Ly92ZW50dXJlYmVhdC5jb20vZW50ZXJwcmlzZS1hbmFseXRpY3MvZGlyZWN0b3Itb2YtZGF0YS1hbmFseXRpY3Mtcm9sZS1hbmQta2V5LXNraWxsLXJlcXVpcmVtZW50cy9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
32,Data scientists of tomorrow are made at Rawls College Of Business ...,2023-01-10,17:53:19,https://news.google.com/./articles/CBMigwFodHRwczovL3d3dy5zdHVkeWludGVybmF0aW9uYWwuY29tL25ld3MvZGF0YS1zY2llbnRpc3RzLW9mLXRvbW9ycm93LWFyZS1tYWRlLWF0LXJhd2xzLWNvbGxlZ2Utb2YtYnVzaW5lc3MtYXQtdGV4YXMtdGVjaC11bml2ZXJzaXR5L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
33,René Vidal appointed Penn Integrates Knowledge University ...,2023-01-11,12:00:00,https://news.google.com/./articles/CBMiaWh0dHBzOi8vcGVubnRvZGF5LnVwZW5uLmVkdS9uZXdzL3JlbmUtdmlkYWwtYXBwb2ludGVkLXBlbm4taW50ZWdyYXRlcy1rbm93bGVkZ2UtdW5pdmVyc2l0eS1wcm9mZXNzb3ItcGVubtIBAA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
34,DSC Weekly 10 January 2023 – Recession Analysis,2023-01-10,20:42:07,https://news.google.com/./articles/CBMiUWh0dHBzOi8vd3d3LmRhdGFzY2llbmNlY2VudHJhbC5jb20vZHNjLXdlZWtseS0xMC1qYW51YXJ5LTIwMjMtcmVjZXNzaW9uLWFuYWx5c2lzL9IBVWh0dHBzOi8vd3d3LmRhdGFzY2llbmNlY2VudHJhbC5jb20vZHNjLXdlZWtseS0xMC1qYW51YXJ5LTIwMjMtcmVjZXNzaW9uLWFuYWx5c2lzL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
35,"Cloudera – As The World Goes Hybrid, So Must Data Management",2023-01-11,17:51:01,https://news.google.com/./articles/CBMiW2h0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvcGF0cmlja21vb3JoZWFkLzIwMjMvMDEvMTEvY2xvdWRlcmEtLWFzLXRoZS13b3JsZC1nb2VzLWh5YnJpZC_SAV9odHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL3BhdHJpY2ttb29yaGVhZC8yMDIzLzAxLzExL2Nsb3VkZXJhLS1hcy10aGUtd29ybGQtZ29lcy1oeWJyaWQvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
36,4 Strategies For Data Managers to Modernize and Transform ...,2023-01-04,08:00:00,https://news.google.com/./articles/CBMigAFodHRwczovL3d3dy5hcHBsaWVkY2xpbmljYWx0cmlhbHNvbmxpbmUuY29tL3ZpZXcvNC1zdHJhdGVnaWVzLWZvci1kYXRhLW1hbmFnZXJzLXRvLW1vZGVybml6ZS1hbmQtdHJhbnNmb3JtLWNsaW5pY2FsLWRhdGEtc2NpZW5jZdIBAA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
37,Michael Colaresi: Associate Vice Provost for Data Science | Office of ...,2022-12-19,08:00:00,https://news.google.com/./articles/CBMiVmh0dHBzOi8vd3d3LnByb3Zvc3QucGl0dC5lZHUvbmV3cy9taWNoYWVsLWNvbGFyZXNpLWFzc29jaWF0ZS12aWNlLXByb3Zvc3QtZGF0YS1zY2llbmNl0gEA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
38,"KDnuggets News, January 11: Python Matplotlib Cheatsheets ...",2023-01-11,21:56:34,https://news.google.com/./articles/CBMiJ2h0dHBzOi8vd3d3LmtkbnVnZ2V0cy5jb20vMjAyMy9uMDEuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
39,Why you need more women on your data science team,2022-12-15,08:00:00,https://news.google.com/./articles/CBMiXGh0dHBzOi8vd3d3LmluZm9ybWF0aW9uLWFnZS5jb20vd2h5LXlvdS1uZWVkLW1vcmUtd29tZW4tb24teW91ci1kYXRhLXNjaWVuY2UtdGVhbS0xMjM1MDA5NDkv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
40,The Power of a Decade: DataKind Celebrates 10 Years of Data ...,2022-12-22,08:00:00,https://news.google.com/./articles/CBMid2h0dHBzOi8vd3d3LnJvY2tlZmVsbGVyZm91bmRhdGlvbi5vcmcvYmxvZy90aGUtcG93ZXItb2YtYS1kZWNhZGUtZGF0YWtpbmQtY2VsZWJyYXRlcy0xMC15ZWFycy1vZi1kYXRhLXNjaWVuY2UtZm9yLWdvb2Qv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
41,Mosaic Data Science Combats Climate Change & Accelerates ESG ...,2023-01-09,18:16:22,https://news.google.com/./articles/CBMirwFodHRwczovL3d3dy5iYWtlcnNmaWVsZC5jb20vYXAvbmV3cy9tb3NhaWMtZGF0YS1zY2llbmNlLWNvbWJhdHMtY2xpbWF0ZS1jaGFuZ2UtYWNjZWxlcmF0ZXMtZXNnLWVmZm9ydHMtd2l0aC1jdXN0b20tYXJ0aWZpY2lhbC9hcnRpY2xlXzFlZDM3MTA3LTY5MzEtNWQ1Ni05NzRlLTBmZjQ1NWM4NmYzYi5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
42,How Data Science Is Transforming Healthcare Industry,2023-01-10,11:54:33,https://news.google.com/./articles/CBMieWh0dHA6Ly9id2hlYWx0aGNhcmV3b3JsZC5idXNpbmVzc3dvcmxkLmluL2FydGljbGUvSG93LURhdGEtU2NpZW5jZS1Jcy1UcmFuc2Zvcm1pbmctSGVhbHRoY2FyZS1JbmR1c3RyeS0vMTAtMDEtMjAyMy00NjExOTXSAX1odHRwOi8vYndoZWFsdGhjYXJld29ybGQuYnVzaW5lc3N3b3JsZC5pbi9hbXAvYXJ0aWNsZS9Ib3ctRGF0YS1TY2llbmNlLUlzLVRyYW5zZm9ybWluZy1IZWFsdGhjYXJlLUluZHVzdHJ5LS8xMC0wMS0yMDIzLTQ2MTE5NQ?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
43,The reproducibility issues that haunt health-care AI,2023-01-09,14:10:34,https://news.google.com/./articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvZDQxNTg2LTAyMy0wMDAyMy0y0gEA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
44,Developing One’s Inner Data Scientist,2022-12-27,08:00:00,https://news.google.com/./articles/CBMiW2h0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvam9lbWNrZW5kcmljay8yMDIyLzEyLzI3L2RldmVsb3Bpbmctb25lcy1pbm5lci1kYXRhLXNjaWVudGlzdC_SAV9odHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2pvZW1ja2VuZHJpY2svMjAyMi8xMi8yNy9kZXZlbG9waW5nLW9uZXMtaW5uZXItZGF0YS1zY2llbnRpc3QvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
45,Responsible AI by design,2023-01-10,18:47:23,https://news.google.com/./articles/CBMiPGh0dHBzOi8vd3d3LmRhdGFzY2llbmNlY2VudHJhbC5jb20vcmVzcG9uc2libGUtYWktYnktZGVzaWduL9IBQGh0dHBzOi8vd3d3LmRhdGFzY2llbmNlY2VudHJhbC5jb20vcmVzcG9uc2libGUtYWktYnktZGVzaWduL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
46,How Do Cyber Criminals Obtain Sensitive Information?,2023-01-09,17:59:28,https://news.google.com/./articles/CBMiV2h0dHBzOi8vd3d3LmRhdGFzY2llbmNlY2VudHJhbC5jb20vaG93LWRvLWN5YmVyLWNyaW1pbmFscy1vYnRhaW4tc2Vuc2l0aXZlLWluZm9ybWF0aW9uL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
47,The Risks of Empowering “Citizen Data Scientists”,2022-12-13,08:00:00,https://news.google.com/./articles/CBMiR2h0dHBzOi8vaGJyLm9yZy8yMDIyLzEyL3RoZS1yaXNrcy1vZi1lbXBvd2VyaW5nLWNpdGl6ZW4tZGF0YS1zY2llbnRpc3Rz0gEA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
48,Publisher Audience Monetization Company ArcSpan Technologies Welcomes Programmatic Data Analytics Leader Ben Diesbach and Senior Software Engineer Jose Cabal-Ugaz to Veteran Team,2023-01-09,17:50:00,https://news.google.com/./articles/CBMiXWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9wdWJsaXNoZXItYXVkaWVuY2UtbW9uZXRpemF0aW9uLWNvbXBhbnktYXJjc3Bhbi0xNzUwMDA4OTkuaHRtbNIBZWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vYW1waHRtbC9uZXdzL3B1Ymxpc2hlci1hdWRpZW5jZS1tb25ldGl6YXRpb24tY29tcGFueS1hcmNzcGFuLTE3NTAwMDg5OS5odG1s?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
49,UGA ramps up data science and AI hiring initiative,2022-12-14,08:00:00,https://news.google.com/./articles/CBMiSGh0dHBzOi8vbmV3cy51Z2EuZWR1L3VnYS1yYW1wcy11cC1kYXRhLXNjaWVuY2UtYW5kLWFpLWhpcmluZy1pbml0aWF0aXZlL9IBTGh0dHBzOi8vbmV3cy51Z2EuZWR1L3VnYS1yYW1wcy11cC1kYXRhLXNjaWVuY2UtYW5kLWFpLWhpcmluZy1pbml0aWF0aXZlL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
50,UConn Adds Two New Undergraduate Degrees in Data Science ...,2022-12-13,08:00:00,https://news.google.com/./articles/CBMiWWh0dHBzOi8vdG9kYXkudWNvbm4uZWR1LzIwMjIvMTIvdWNvbm4tYWRkcy10d28tbmV3LXVuZGVyZ3JhZHVhdGUtZGVncmVlcy1pbi1kYXRhLXNjaWVuY2Uv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
