,Headline,Date,Time,link,Publisher
34,Amtrak passengers stranded for 29 hours feared they had been kidnapped,2023-01-11,19:19:00,https://news.google.com/./articles/CBMiVGh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9idXNpbmVzcy8yMDIzL2phbi8xMS9hbXRyYWstcGFzc2VuZ2Vycy1zdHJhbmRlZC0yOS1ob3Vyc9IBVGh0dHBzOi8vYW1wLnRoZWd1YXJkaWFuLmNvbS9idXNpbmVzcy8yMDIzL2phbi8xMS9hbXRyYWstcGFzc2VuZ2Vycy1zdHJhbmRlZC0yOS1ob3Vycw?hl=en-US&gl=US&ceid=US%3Aen,NBC News
35,How often do elementary students bring guns to school and shoot someone?,2023-01-11,15:00:00,https://news.google.com/./articles/CBMiWWh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9kYy1tZC12YS8yMDIzLzAxLzExL2VsZW1lbnRhcnktc3R1ZGVudHMtZ3Vucy1maXJlZC1zY2hvb2wv0gEA?hl=en-US&gl=US&ceid=US%3Aen,NBC News
36,Golden Globes fashion: See the best red carpet looks,2023-01-11,01:16:47,https://news.google.com/./articles/CBMiYWh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlLzIwMjMtZ29sZGVuLWdsb2Jlcy1mYXNoaW9uLWJlc3QtbG9va3MtYmFhOTllY2MxZDhkYTU1MDY5NGZhM2YwYmMwYmU4YTXSAQA?hl=en-US&gl=US&ceid=US%3Aen,NBC News
37,Why Left-Leaning Democrats May Torpedo Hochul’s Choice of Top Judge,2023-01-11,15:40:20,https://news.google.com/./articles/CBMiS2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDEvMTEvbnlyZWdpb24vaGVjdG9yLWxhc2FsbGUtY2hpZWYtanVkZ2UuaHRtbNIBT2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDEvMTEvbnlyZWdpb24vaGVjdG9yLWxhc2FsbGUtY2hpZWYtanVkZ2UuYW1wLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,NBC News
38,Biden's plea to lawmakers in rare op-ed: Unite to hold tech accountable,2023-01-11,18:48:57,https://news.google.com/./articles/CBMiXGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDEvMTEvYmlkZW4tb3AtZWQtdG8tbGF3bWFrZXJzLXVuaXRlLXRvLWhvbGQtdGVjaC1hY2NvdW50YWJsZS5odG1s0gFgaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjMvMDEvMTEvYmlkZW4tb3AtZWQtdG8tbGF3bWFrZXJzLXVuaXRlLXRvLWhvbGQtdGVjaC1hY2NvdW50YWJsZS5odG1s?hl=en-US&gl=US&ceid=US%3Aen,NBC News
39,"'I can't defend that,' says art gallery owner after outrage over spraying homeless woman with hose",2023-01-11,19:31:00,https://news.google.com/./articles/CBMiamh0dHBzOi8vd3d3LmNic25ld3MuY29tL3NhbmZyYW5jaXNjby9uZXdzL3Nhbi1mcmFuY2lzY28tYXJ0LWdhbGxlcnktb3duZXItc3ByYXlzLWhvbWVsZXNzLXdvbWFuLXdpdGgtaG9zZS_SAW5odHRwczovL3d3dy5jYnNuZXdzLmNvbS9hbXAvc2FuZnJhbmNpc2NvL25ld3Mvc2FuLWZyYW5jaXNjby1hcnQtZ2FsbGVyeS1vd25lci1zcHJheXMtaG9tZWxlc3Mtd29tYW4td2l0aC1ob3NlLw?hl=en-US&gl=US&ceid=US%3Aen,NBC News
40,Retired college professor vows to speak at every Ottawa County board meeting the next 2 years,2023-01-11,12:11:00,https://news.google.com/./articles/CBMikgFodHRwczovL3d3dy5tbGl2ZS5jb20vbmV3cy9ncmFuZC1yYXBpZHMvMjAyMy8wMS9yZXRpcmVkLWNvbGxlZ2UtcHJvZmVzc29yLXZvd3MtdG8tc3BlYWstYXQtZXZlcnktb3R0YXdhLWNvdW50eS1ib2FyZC1tZWV0aW5nLXRoZS1uZXh0LTIteWVhcnMuaHRtbNIBoQFodHRwczovL3d3dy5tbGl2ZS5jb20vbmV3cy9ncmFuZC1yYXBpZHMvMjAyMy8wMS9yZXRpcmVkLWNvbGxlZ2UtcHJvZmVzc29yLXZvd3MtdG8tc3BlYWstYXQtZXZlcnktb3R0YXdhLWNvdW50eS1ib2FyZC1tZWV0aW5nLXRoZS1uZXh0LTIteWVhcnMuaHRtbD9vdXRwdXRUeXBlPWFtcA?hl=en-US&gl=US&ceid=US%3Aen,NBC News
41,Republicans’ first bill makes tax fraud easier for high earners,2023-01-10,20:13:00,https://news.google.com/./articles/CBMiTmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9yZXB1YmxpY2Fucy1maXJzdC1iaWxsLW1ha2VzLXRheC0yMDEzMDA1MjcuaHRtbNIBVmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vYW1waHRtbC9uZXdzL3JlcHVibGljYW5zLWZpcnN0LWJpbGwtbWFrZXMtdGF4LTIwMTMwMDUyNy5odG1s?hl=en-US&gl=US&ceid=US%3Aen,NBC News
42,California’s Homeless Populations Suffer as Storms Hammer the State,2023-01-11,17:45:04,https://news.google.com/./articles/CBMiRWh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDEvMTEvdXMvY2FsaWZvcm5pYS1zdG9ybXMtaG9tZWxlc3MuaHRtbNIBSWh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDEvMTEvdXMvY2FsaWZvcm5pYS1zdG9ybXMtaG9tZWxlc3MuYW1wLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,NBC News
43,"California storms live updates: 17 dead, $1 billion in damage so far",2023-01-11,19:11:21,https://news.google.com/./articles/CBMic2h0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS9uZXdzL25hdGlvbi8yMDIzLzAxLzExL2NhbGlmb3JuaWEtc3Rvcm1zLWxpdmUtdXBkYXRlcy1kYW1hZ2UtZGVhdGgtdG9sbC8xMTAzMDc2OTAwMi_SAQA?hl=en-US&gl=US&ceid=US%3Aen,NBC News
44,Opinion | 4 questions soon to be answered in Georgia's probe against Trump,2023-01-10,18:00:00,https://news.google.com/./articles/CBMiYWh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9vcGluaW9ucy8yMDIzLzAxLzEwL2dlb3JnaWEtZnVsdG9uLWludmVzdGlnYXRpb24tdHJ1bXAtaW5kaWN0bWVudC_SAQA?hl=en-US&gl=US&ceid=US%3Aen,NBC News
45,Newsom lays out spending cuts as California budget swings from surplus to deficit,2023-01-10,19:57:35,https://news.google.com/./articles/CBMiYGh0dHBzOi8vd3d3LnBvbGl0aWNvLmNvbS9uZXdzLzIwMjMvMDEvMTAvbmV3c29tLXNwZW5kaW5nLWN1dHMtY2FsaWZvcm5pYS1idWRnZXQtZGVmaWNpdC0wMDA3NzIyN9IBAA?hl=en-US&gl=US&ceid=US%3Aen,NBC News
