,Headline,Date,Time,link,Publisher
45,Developing One’s Inner Data Scientist,2022-12-27,08:00:00,./articles/CBMiW2h0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvam9lbWNrZW5kcmljay8yMDIyLzEyLzI3L2RldmVsb3Bpbmctb25lcy1pbm5lci1kYXRhLXNjaWVudGlzdC_SAV9odHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2pvZW1ja2VuZHJpY2svMjAyMi8xMi8yNy9kZXZlbG9waW5nLW9uZXMtaW5uZXItZGF0YS1zY2llbnRpc3QvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,Forbes
46,The Risks of Empowering “Citizen Data Scientists”,2022-12-13,08:00:00,./articles/CBMiR2h0dHBzOi8vaGJyLm9yZy8yMDIyLzEyL3RoZS1yaXNrcy1vZi1lbXBvd2VyaW5nLWNpdGl6ZW4tZGF0YS1zY2llbnRpc3Rz0gEA?hl=en-US&gl=US&ceid=US%3Aen,HBR.org Daily
47,UGA ramps up data science and AI hiring initiative,2022-12-14,08:00:00,./articles/CBMiSGh0dHBzOi8vbmV3cy51Z2EuZWR1L3VnYS1yYW1wcy11cC1kYXRhLXNjaWVuY2UtYW5kLWFpLWhpcmluZy1pbml0aWF0aXZlL9IBTGh0dHBzOi8vbmV3cy51Z2EuZWR1L3VnYS1yYW1wcy11cC1kYXRhLXNjaWVuY2UtYW5kLWFpLWhpcmluZy1pbml0aWF0aXZlL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,University of Georgia
48,UConn Adds Two New Undergraduate Degrees in Data Science ...,2022-12-13,08:00:00,./articles/CBMiWWh0dHBzOi8vdG9kYXkudWNvbm4uZWR1LzIwMjIvMTIvdWNvbm4tYWRkcy10d28tbmV3LXVuZGVyZ3JhZHVhdGUtZGVncmVlcy1pbi1kYXRhLXNjaWVuY2Uv0gEA?hl=en-US&gl=US&ceid=US%3Aen,University of Connecticut
49,Domino Data Lab Lauded Nationally and Locally by Built In's ...,2023-01-11,14:30:00,./articles/CBMimwFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL2RvbWluby1kYXRhLWxhYi1sYXVkZWQtbmF0aW9uYWxseS1hbmQtbG9jYWxseS1ieS1idWlsdC1pbnMtZXN0ZWVtZWQtMjAyMy1iZXN0LXBsYWNlcy10by13b3JrLWF3YXJkcy0zMDE3MTgyMDYuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,PR Newswire
50,Partnership to Expand Health Equity Data to Improve Community Health,2023-01-05,17:30:00,./articles/CBMiZ2h0dHBzOi8vaGVhbHRoaXRhbmFseXRpY3MuY29tL25ld3MvcGFydG5lcnNoaXAtdG8tZXhwYW5kLWhlYWx0aC1lcXVpdHktZGF0YS10by1pbXByb3ZlLWNvbW11bml0eS1oZWFsdGjSAWtodHRwczovL2hlYWx0aGl0YW5hbHl0aWNzLmNvbS9uZXdzL2FtcC9wYXJ0bmVyc2hpcC10by1leHBhbmQtaGVhbHRoLWVxdWl0eS1kYXRhLXRvLWltcHJvdmUtY29tbXVuaXR5LWhlYWx0aA?hl=en-US&gl=US&ceid=US%3Aen,HealthITAnalytics.com
51,Data blind: Universities lag in capturing and exploiting data,2022-12-22,08:00:00,./articles/CBMiM2h0dHBzOi8vd3d3LnNjaWVuY2Uub3JnL2RvaS8xMC4xMTI2L3NjaWVuY2UuYWRkMjczNNIBAA?hl=en-US&gl=US&ceid=US%3Aen,Science
52,"Seeing is great, understanding is better",2023-01-10,19:15:57,./articles/CBMiNWh0dHBzOi8vd3d3LnNjaWVuY2Uub3JnL2RvaS8xMC4xMTI2L3NjaXNpZ25hbC5hZGcyODY40gEA?hl=en-US&gl=US&ceid=US%3Aen,Science
53,Five Ways to Embed Data Science into the Logistics Industry,2023-01-05,19:26:33,./articles/CBMimAFodHRwczovL215dGVjaGRlY2lzaW9ucy5jb20vaXQtaW5mcmFzdHJ1Y3R1cmUvZGF0YS1zY2llbmNlLWxpZnRzLWxvZ2lzdGljcy1zZXJ2aWNlLXBlcmZvcm1hbmNlLTUtd2F5cy10by1lbWJlZC1kYXRhLXNjaWVuY2UtaW50by10aGUtbG9naXN0aWNzLWluZHVzdHJ5L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,TechDecisions
54,UTSA Opens its School of Data Science,2022-12-25,22:19:08,./articles/CBMiRGh0dHBzOi8vd3d3LnNhbmFudG9uaW9tYWcuY29tL3V0c2Etb3BlbnMtaXRzLXNjaG9vbC1vZi1kYXRhLXNjaWVuY2Uv0gEA?hl=en-US&gl=US&ceid=US%3Aen,San Antonio Magazine
55,"Martech Interview with Curtis Marshall, SVP of Business Data Partnerships at AnalyticsIQ",2023-01-11,13:31:31,./articles/CBMiQ2h0dHBzOi8vd3d3Lm1hcnRlY2hjdWJlLmNvbS9tYXJ0ZWNoLWludGVydmlldy13aXRoLWN1cnRpcy1tYXJzaGFsbC_SAUdodHRwczovL3d3dy5tYXJ0ZWNoY3ViZS5jb20vbWFydGVjaC1pbnRlcnZpZXctd2l0aC1jdXJ0aXMtbWFyc2hhbGwvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,Martechcube
56,CHOC Research Day 2022 highlights how computing and data science is assisting clinicians,2022-12-20,08:00:00,./articles/CBMib2h0dHBzOi8vY2FyZS5jaG9jLm9yZy9jaG9jLXJlc2VhcmNoLWRheS0yMDIyLWhpZ2hsaWdodHMtaG93LWNvbXB1dGluZy1hbmQtZGF0YS1zY2llbmNlLWlzLWFzc2lzdGluZy1jbGluaWNpYW5zL9IBb2h0dHBzOi8vY2FyZS5jaG9jLm9yZy9jaG9jLXJlc2VhcmNoLWRheS0yMDIyLWhpZ2hsaWdodHMtaG93LWNvbXB1dGluZy1hbmQtZGF0YS1zY2llbmNlLWlzLWFzc2lzdGluZy1jbGluaWNpYW5zLw?hl=en-US&gl=US&ceid=US%3Aen,CHOC
57,How Data Analytics Can Help Deliver Social Good,2022-12-20,08:00:00,./articles/CBMiXGh0dHBzOi8va25vd2xlZGdlLndoYXJ0b24udXBlbm4uZWR1L2FydGljbGUvaG93LWRhdGEtYW5hbHl0aWNzLWNhbi1oZWxwLWRlbGl2ZXItc29jaWFsLWdvb2Qv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Knowledge@Wharton
58,“Above the Trend Line” – Your Industry Rumor Central for 1/11/2023,2023-01-11,14:00:00,./articles/CBMiZGh0dHBzOi8vaW5zaWRlYmlnZGF0YS5jb20vMjAyMy8wMS8xMS9hYm92ZS10aGUtdHJlbmQtbGluZS15b3VyLWluZHVzdHJ5LXJ1bW9yLWNlbnRyYWwtZm9yLTEtMTEtMjAyMy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,insideBIGDATA
59,Implementing systems thinking and data science in the training of ...,2022-12-24,08:00:00,./articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxNTM2LTAyMi0wMDI3MS0y0gEA?hl=en-US&gl=US&ceid=US%3Aen,Nature.com
60,6 Top Data Science Predictions for 2023,2022-12-15,08:00:00,./articles/CBMiPWh0dHBzOi8vd3d3LmRhdGFtYXRpb24uY29tL2JpZy1kYXRhL2RhdGEtc2NpZW5jZS1wcmVkaWN0aW9ucy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Datamation
61,Five New Faculty Members Join the Ranks at the Halıcıoğlu Data ...,2022-12-30,08:00:00,./articles/CBMiamh0dHBzOi8vdG9kYXkudWNzZC5lZHUvc3RvcnkvZml2ZS1uZXctZmFjdWx0eS1tZW1iZXJzLWpvaW4tdGhlLXJhbmtzLWF0LXRoZS1oYWxjb2x1LWRhdGEtc2NpZW5jZS1pbnN0aXR1dGXSAQA?hl=en-US&gl=US&ceid=US%3Aen,today.ucsd.edu
62,DeepIntent Celebrates Robust Year-Over-Year Growth as ...,2023-01-11,13:40:00,./articles/CBMirgFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL2RlZXBpbnRlbnQtY2VsZWJyYXRlcy1yb2J1c3QteWVhci1vdmVyLXllYXItZ3Jvd3RoLWFzLWhlYWx0aGNhcmUtbWFya2V0ZXJzLWludmVzdC1pbi1kaWdpdGFsLWNoYW5uZWxzLXBhcnRpY3VsYXJseS1jdHYtMzAxNzE5MTE5Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,PR Newswire
63,Virtual Data Engineering Summit to Help Make Data Actionable on ...,2023-01-10,16:31:14,./articles/CBMiN2h0dHBzOi8vd3d3LnByd2ViLmNvbS9yZWxlYXNlcy8yMDIzLzEvcHJ3ZWIxOTA5ODAwOS5odG3SAQA?hl=en-US&gl=US&ceid=US%3Aen,PR Web
64,Publisher Audience Monetization Company ArcSpan Technologies ...,2023-01-09,17:50:00,./articles/CBMi6gFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL3B1Ymxpc2hlci1hdWRpZW5jZS1tb25ldGl6YXRpb24tY29tcGFueS1hcmNzcGFuLXRlY2hub2xvZ2llcy13ZWxjb21lcy1wcm9ncmFtbWF0aWMtZGF0YS1hbmFseXRpY3MtbGVhZGVyLWJlbi1kaWVzYmFjaC1hbmQtc2VuaW9yLXNvZnR3YXJlLWVuZ2luZWVyLWpvc2UtY2FiYWwtdWdhei10by12ZXRlcmFuLXRlYW0tMzAxNzE2ODI0Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,PR Newswire
65,Data Science Platform Market to Flourish with an Impressive ...,2023-01-10,10:43:25,./articles/CBMikwFodHRwczovL3d3dy5kaWdpdGFsam91cm5hbC5jb20vcHIvZGF0YS1zY2llbmNlLXBsYXRmb3JtLW1hcmtldC10by1mbG91cmlzaC13aXRoLWFuLWltcHJlc3NpdmUtZmlndXJlLTE2LWJ5LTIwMzAtZG9taW5vLWRhdGEtbGFiaW5jLWtuaW1lLWFnLWRhdGFpa3XSAQA?hl=en-US&gl=US&ceid=US%3Aen,Digital Journal
66,TheMathCompany is certified as a Best Firm For Data Scientists,2023-01-10,04:32:50,./articles/CBMiXWh0dHBzOi8vYW5hbHl0aWNzaW5kaWFtYWcuY29tL3RoZW1hdGhjb21wYW55LWlzLWNlcnRpZmllZC1hcy1hLWJlc3QtZmlybS1mb3ItZGF0YS1zY2llbnRpc3RzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Analytics India Magazine
67,Andrew Chavez | Westfall Scholars | College of Science,2023-01-11,18:41:17,./articles/CBMiTWh0dHBzOi8vd3d3LnVuci5lZHUvc2NpZW5jZS9zdHVkZW50LXJlc291cmNlcy93ZXN0ZmFsbC1zY2hvbGFycy9hbmRyZXctY2hhdmV60gEA?hl=en-US&gl=US&ceid=US%3Aen,Nevada Today
68,Top 10 Data Science Projects in Python That You Must Know in 2023,2023-01-04,15:48:02,./articles/CBMiY2h0dHBzOi8vd3d3LmFuYWx5dGljc2luc2lnaHQubmV0L3RvcC0xMC1kYXRhLXNjaWVuY2UtcHJvamVjdHMtaW4tcHl0aG9uLXRoYXQteW91LW11c3Qta25vdy1pbi0yMDIzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
69,How SaaS Companies Can Remain Essential Infrastructure In Uncertain Times,2023-01-11,14:00:00,./articles/CBMiiAFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2ZvcmJlc2J1c2luZXNzY291bmNpbC8yMDIzLzAxLzExL2hvdy1zYWFzLWNvbXBhbmllcy1jYW4tcmVtYWluLWVzc2VudGlhbC1pbmZyYXN0cnVjdHVyZS1pbi11bmNlcnRhaW4tdGltZXMv0gGMAWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvZm9yYmVzYnVzaW5lc3Njb3VuY2lsLzIwMjMvMDEvMTEvaG93LXNhYXMtY29tcGFuaWVzLWNhbi1yZW1haW4tZXNzZW50aWFsLWluZnJhc3RydWN0dXJlLWluLXVuY2VydGFpbi10aW1lcy9hbXAv?hl=en-US&gl=US&ceid=US%3Aen,Forbes
70,"BNY Mellon deploys new AI, cloud tools to assist back-office ...",2023-01-10,03:21:27,./articles/CBMihAFodHRwczovL3d3dy53YXRlcnN0ZWNobm9sb2d5LmNvbS9kYXRhLW1hbmFnZW1lbnQvNzk1MDQ5MS9ibnktbWVsbG9uLWRlcGxveXMtbmV3LWFpLWNsb3VkLXRvb2xzLXRvLWFzc2lzdC1iYWNrLW9mZmljZS1hbmFseXRpY3MtbmVlZHPSAQA?hl=en-US&gl=US&ceid=US%3Aen,www.waterstechnology.com
71,Artificial intelligence deep learning model for mapping wetlands yields 94% accuracy,2023-01-10,22:16:07,./articles/CBMiT2h0dHBzOi8vcGh5cy5vcmcvbmV3cy8yMDIzLTAxLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWRlZXAtd2V0bGFuZHMteWllbGRzLmh0bWzSAU5odHRwczovL3BoeXMub3JnL25ld3MvMjAyMy0wMS1hcnRpZmljaWFsLWludGVsbGlnZW5jZS1kZWVwLXdldGxhbmRzLXlpZWxkcy5hbXA?hl=en-US&gl=US&ceid=US%3Aen,Phys.org
72,"No Longer a Luxury: CDPs Become a Staple of Martech, Providing ...",2023-01-11,14:00:00,./articles/CBMipwFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL25vLWxvbmdlci1hLWx1eHVyeS1jZHBzLWJlY29tZS1hLXN0YXBsZS1vZi1tYXJ0ZWNoLXByb3ZpZGluZy1mbGV4aWJpbGl0eS1hbmQtdmFsdWUtYmV5b25kLWZvdW5kYXRpb25hbC11c2UtY2FzZS0zMDE3MTg1ODAuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,PR Newswire
73,Neutronian Releases Expanded Q1 2023 Data Privacy Scores ...,2023-01-11,17:45:34,./articles/CBMia2h0dHBzOi8vd3d3LmRhdGFuYW1pLmNvbS8yMDIzLzAxLzExL25ldXRyb25pYW4tcmVsZWFzZXMtZXhwYW5kZWQtcTEtMjAyMy1kYXRhLXByaXZhY3ktc2NvcmVzLXJhbmtpbmdzLWxpc3Qv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Datanami
74,Sisense unveils integration with ChatGPT,2023-01-11,15:54:48,./articles/CBMiamh0dHBzOi8vd3d3LnRlY2h0YXJnZXQuY29tL3NlYXJjaGJ1c2luZXNzYW5hbHl0aWNzL25ld3MvMjUyNTI5MDkzL1Npc2Vuc2UtdW52ZWlscy1pbnRlZ3JhdGlvbi13aXRoLUNoYXRHUFTSAXBodHRwczovL3d3dy50ZWNodGFyZ2V0LmNvbS9zZWFyY2hidXNpbmVzc2FuYWx5dGljcy9uZXdzLzI1MjUyOTA5My9TaXNlbnNlLXVudmVpbHMtaW50ZWdyYXRpb24td2l0aC1DaGF0R1BUP2FtcD0x?hl=en-US&gl=US&ceid=US%3Aen,TechTarget
75,Sage Bionetworks Appoints New President,2023-01-10,22:52:48,./articles/CBMiXWh0dHBzOi8vd3d3LmJpb3BoYXJtYWRpdmUuY29tL3ByZXNzLXJlbGVhc2UvMjAyMzAxMTAtc2FnZS1iaW9uZXR3b3Jrcy1hcHBvaW50cy1uZXctcHJlc2lkZW50L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,BioPharma Dive
76,10 Advanced SQL Concepts You Should Know for Data Science ...,2022-12-16,08:00:00,./articles/CBMiLWh0dHBzOi8vYnVpbHRpbi5jb20vZGF0YS1zY2llbmNlL2FkdmFuY2VkLXNxbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,Built In
77,Research That’s Using Data Science to Revolutionize Patient Care Highlighted in the January Issue of AACC’s The Journal of Applied Laboratory Medicine,2023-01-04,21:15:00,./articles/CBMiuAFodHRwczovL3d3dy5uZXdzd2lzZS5jb20vYXJ0aWNsZXMvcmVzZWFyY2gtdGhhdC1zLXVzaW5nLWRhdGEtc2NpZW5jZS10by1yZXZvbHV0aW9uaXplLXBhdGllbnQtY2FyZS1oaWdobGlnaHRlZC1pbi10aGUtamFudWFyeS1pc3N1ZS1vZi1hYWNjLXMtdGhlLWpvdXJuYWwtb2YtYXBwbGllZC1sYWJvcmF0b3J5LW1lZGljaW5l0gG4AWh0dHBzOi8vd3d3Lm5ld3N3aXNlLmNvbS9hcnRpY2xlcy9yZXNlYXJjaC10aGF0LXMtdXNpbmctZGF0YS1zY2llbmNlLXRvLXJldm9sdXRpb25pemUtcGF0aWVudC1jYXJlLWhpZ2hsaWdodGVkLWluLXRoZS1qYW51YXJ5LWlzc3VlLW9mLWFhY2Mtcy10aGUtam91cm5hbC1vZi1hcHBsaWVkLWxhYm9yYXRvcnktbWVkaWNpbmU?hl=en-US&gl=US&ceid=US%3Aen,Newswise
78,Top AI and Data Science Trends that will Dominate in 2023,2023-01-03,08:32:42,./articles/CBMid2h0dHBzOi8vdGVjaC5oaW5kdXN0YW50aW1lcy5jb20vdGVjaC9uZXdzL3RvcC1haS1hbmQtZGF0YS1zY2llbmNlLXRyZW5kcy10aGF0LXdpbGwtZG9taW5hdGUtaW4tMjAyMy03MTY3MjczNDUzODA3MC5odG1s0gF7aHR0cHM6Ly90ZWNoLmhpbmR1c3RhbnRpbWVzLmNvbS9hbXAvdGVjaC9uZXdzL3RvcC1haS1hbmQtZGF0YS1zY2llbmNlLXRyZW5kcy10aGF0LXdpbGwtZG9taW5hdGUtaW4tMjAyMy03MTY3MjczNDUzODA3MC5odG1s?hl=en-US&gl=US&ceid=US%3Aen,HT Tech
79,Grocery Giant Kroger's Data Side Hustle,2023-01-09,13:00:25,./articles/CBMiUGh0dHBzOi8vd3d3LmluZm9ybWF0aW9ud2Vlay5jb20vYmlnLWRhdGEvZ3JvY2VyeS1naWFudC1rcm9nZXItcy1kYXRhLXNpZGUtaHVzdGxl0gEA?hl=en-US&gl=US&ceid=US%3Aen,InformationWeek
80,The AI-Powered Revolution Happening in Successful Sales Teams,2023-01-11,15:35:52,./articles/CBMiYGh0dHBzOi8vdGVjaGhxLmNvbS8yMDIzLzAxL3NhbGVzLXRlY2gtdGVhbXMtdGVjaG5vbG9neS1iZXN0LWNybS1wbGF0Zm9ybS1uZXh0LWdlbmVyYXRpb24tcmV2aWV3L9IBAA?hl=en-US&gl=US&ceid=US%3Aen,TechHQ
81,Data science and analytics startup Tredence raises $175M to solve ...,2022-12-22,08:00:00,./articles/CBMidGh0dHBzOi8vc2lsaWNvbmFuZ2xlLmNvbS8yMDIyLzEyLzIyL2RhdGEtc2NpZW5jZS1hbmFseXRpY3Mtc3RhcnR1cC10cmVkZW5jZS1yYWlzZXMtMTc1bS1zb2x2ZS1haXMtbGFzdC1taWxlLXByb2JsZW0v0gEA?hl=en-US&gl=US&ceid=US%3Aen,SiliconANGLE News
82,Cogitativo Appoints New Strategic Advisor,2023-01-11,16:50:00,./articles/CBMiYWh0dHBzOi8vd3d3LnBybmV3c3dpcmUuY29tL25ld3MtcmVsZWFzZXMvY29naXRhdGl2by1hcHBvaW50cy1uZXctc3RyYXRlZ2ljLWFkdmlzb3ItMzAxNzE5MzQ1Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,PR Newswire
83,Denodo Achieves AWS Data and Analytics ISV Competency Status,2023-01-10,14:00:00,./articles/CBMidWh0dHBzOi8vd3d3LmJ1c2luZXNzd2lyZS5jb20vbmV3cy9ob21lLzIwMjMwMTEwMDA1NDIyL2VuL0Rlbm9kby1BY2hpZXZlcy1BV1MtRGF0YS1hbmQtQW5hbHl0aWNzLUlTVi1Db21wZXRlbmN5LVN0YXR1c9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Business Wire
84,Analytics and Data Science News for the Week of December 23 ...,2022-12-22,08:00:00,./articles/CBMilQFodHRwczovL3NvbHV0aW9uc3Jldmlldy5jb20vYnVzaW5lc3MtaW50ZWxsaWdlbmNlL2FuYWx5dGljcy1hbmQtZGF0YS1zY2llbmNlLW5ld3MtZm9yLXRoZS13ZWVrLW9mLWRlY2VtYmVyLTIzLXVwZGF0ZXMtZnJvbS1hd3MtZ2FydG5lci1wb3dlci1iaS1tb3JlL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Solutions Review
85,Machine learning versus data science – demystifying the scene,2022-12-12,08:00:00,./articles/CBMiV2h0dHBzOi8vdGVjaGhxLmNvbS8yMDIyLzEyL21hY2hpbmUtbGVhcm5pbmctdmVyc3VzLWRhdGEtc2NpZW5jZS1kZW15c3RpZnlpbmctdGhlLXNjZW5lL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,TechHQ
86,"Briefing: Twitter Lays Off Additional Data Scientists, Engineers ...",2023-01-07,03:47:30,./articles/CBMidWh0dHBzOi8vd3d3LnRoZWluZm9ybWF0aW9uLmNvbS9icmllZmluZ3MvdHdpdHRlci1sYXlzLW9mZi1hZGRpdGlvbmFsLWRhdGEtc2NpZW50aXN0cy1lbmdpbmVlcnMtd29ya2luZy1vbi1hZHZlcnRpc2luZ9IBAA?hl=en-US&gl=US&ceid=US%3Aen,The Information
87,"Key Data Science, Machine Learning, AI and Analytics ...",2022-12-29,11:13:04,./articles/CBMiZ2h0dHBzOi8vd3d3LmtkbnVnZ2V0cy5jb20vMjAyMi8xMi9rZXktZGF0YS1zY2llbmNlLW1hY2hpbmUtbGVhcm5pbmctYWktYW5hbHl0aWNzLWRldmVsb3BtZW50cy0yMDIyLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,KDnuggets
88,5 Python Projects for Data Science Portfolio,2022-12-15,08:00:00,./articles/CBMiT2h0dHBzOi8vd3d3LmtkbnVnZ2V0cy5jb20vMjAyMi8xMi81LXB5dGhvbi1wcm9qZWN0cy1kYXRhLXNjaWVuY2UtcG9ydGZvbGlvLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,KDnuggets
89,How data science is transforming football,2022-12-22,08:00:00,./articles/CBMiWmh0dHBzOi8vd3d3LnRyaWJ1bmVpbmRpYS5jb20vbmV3cy9jb21tZW50L2hvdy1kYXRhLXNjaWVuY2UtaXMtdHJhbnNmb3JtaW5nLWZvb3RiYWxsLTQ2MzI1NNIBWGh0dHBzOi8vbS50cmlidW5laW5kaWEuY29tL25ld3MvY29tbWVudC9ob3ctZGF0YS1zY2llbmNlLWlzLXRyYW5zZm9ybWluZy1mb290YmFsbC00NjMyNTQ?hl=en-US&gl=US&ceid=US%3Aen,The Tribune India
90,Big news for Future Data Scientists! IITs to introduce BTech in AI and ...,2023-01-03,15:37:43,./articles/CBMidGh0dHBzOi8vd3d3LmFuYWx5dGljc2luc2lnaHQubmV0L2JpZy1uZXdzLWZvci1mdXR1cmUtZGF0YS1zY2llbnRpc3RzLWlpdHMtdG8taW50cm9kdWNlLWJ0ZWNoLWluLWFpLWFuZC1kYXRhLXNjaWVuY2Uv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
91,Advancing artificial intelligence and data analytics,2022-12-19,08:00:00,./articles/CBMidGh0dHBzOi8vZmVkZXJhbG5ld3NuZXR3b3JrLmNvbS9hcnRpZmljaWFsLWludGVsbGlnZW5jZS8yMDIyLzEyL2FkdmFuY2luZy1hcnRpZmljaWFsLWludGVsbGlnZW5jZS1hbmQtZGF0YS1hbmFseXRpY3Mv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Federal News Network
92,Solactive acquires governance specialist Minerva Analytics,2023-01-11,13:20:23,./articles/CBMiYGh0dHBzOi8vd3d3LnJlc3BvbnNpYmxlLWludmVzdG9yLmNvbS9zb2xhY3RpdmUtYWNxdWlyZXMtZ292ZXJuYW5jZS1zcGVjaWFsaXN0LW1pbmVydmEtYW5hbHl0aWNzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Responsible Investor
93,Most Affordable Master's in Data Science in 2022 - Fortune,2022-12-13,17:44:57,./articles/CBMiXWh0dHBzOi8vZm9ydHVuZS5jb20vZWR1Y2F0aW9uL2luZm9ybWF0aW9uLXRlY2hub2xvZ3kvbW9zdC1hZmZvcmRhYmxlLW1hc3RlcnMtaW4tZGF0YS1zY2llbmNlL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Fortune
94,Data Analytics and Management in 2022: Top 10 Stories,2022-12-23,08:00:00,./articles/CBMidWh0dHBzOi8vd3d3Lml0cHJvdG9kYXkuY29tL2RhdGEtYW5hbHl0aWNzLWFuZC1kYXRhLW1hbmFnZW1lbnQvdG9wLTEwLXN0b3JpZXMtYWJvdXQtZGF0YS1hbmFseXRpY3MtYW5kLW1hbmFnZW1lbnQtMjAyMtIBAA?hl=en-US&gl=US&ceid=US%3Aen,ITPro Today
95,10 Best long-term Data Science stocks to Buy in December 2022,2022-12-13,08:00:00,./articles/CBMiX2h0dHBzOi8vd3d3LmFuYWx5dGljc2luc2lnaHQubmV0LzEwLWJlc3QtbG9uZy10ZXJtLWRhdGEtc2NpZW5jZS1zdG9ja3MtdG8tYnV5LWluLWRlY2VtYmVyLTIwMjIv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Analytics Insight
96,Data Science Hiring Process at Kyndryl,2023-01-03,05:40:58,./articles/CBMiRWh0dHBzOi8vYW5hbHl0aWNzaW5kaWFtYWcuY29tL2RhdGEtc2NpZW5jZS1oaXJpbmctcHJvY2Vzcy1hdC1reW5kcnlsL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Analytics India Magazine
97,Pre/Dicta Acquires Gavelytics,2023-01-11,16:02:00,./articles/CBMiVWh0dHBzOi8vd3d3LmJ1c2luZXNzd2lyZS5jb20vbmV3cy9ob21lLzIwMjMwMTExMDA1Njg2L2VuL1ByZURpY3RhLUFjcXVpcmVzLUdhdmVseXRpY3PSAQA?hl=en-US&gl=US&ceid=US%3Aen,Business Wire
98,Leeds startup raises 'cherry on top' investment - BusinessCloud,2023-01-11,17:08:03,./articles/CBMiT2h0dHBzOi8vYnVzaW5lc3NjbG91ZC5jby51ay9uZXdzL2xlZWRzLXN0YXJ0dXAtcmFpc2VzLWNoZXJyeS1vbi10b3AtaW52ZXN0bWVudC_SAQA?hl=en-US&gl=US&ceid=US%3Aen,BusinessCloud
99,7 Key Big Data Trends and Predictions for 2023 & Beyond,2023-01-10,19:20:19,./articles/CBMiYGh0dHBzOi8vc29sdXRpb25zcmV2aWV3LmNvbS9kYXRhLW1hbmFnZW1lbnQva2V5LWJpZy1kYXRhLXRyZW5kcy1hbmQtcHJlZGljdGlvbnMtZm9yLTIwMjMtYmV5b25kL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,Solutions Review
