,Headline,Date,Time,link,Publisher
47,Opinion | Idaho Killings and Criminology,2023-01-11,10:00:16,https://news.google.com/./articles/CBMiUmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDEvMTEvb3Bpbmlvbi9icnlhbi1rb2hiZXJnZXItbW90aXZlLWNyaW1pbm9sb2d5Lmh0bWzSAVZodHRwczovL3d3dy5ueXRpbWVzLmNvbS8yMDIzLzAxLzExL29waW5pb24vYnJ5YW4ta29oYmVyZ2VyLW1vdGl2ZS1jcmltaW5vbG9neS5hbXAuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,The New York Times
48,Real message from Kathy Hochul's State of the State? Escape from New York,2023-01-11,14:19:00,https://news.google.com/./articles/CBMiQGh0dHBzOi8vbnlwb3N0LmNvbS8yMDIzLzAxLzExL3JlYWwtbWVzc2FnZS1lc2NhcGUtZnJvbS1uZXcteW9yay_SAURodHRwczovL255cG9zdC5jb20vMjAyMy8wMS8xMS9yZWFsLW1lc3NhZ2UtZXNjYXBlLWZyb20tbmV3LXlvcmsvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,New York Post 
49,Gov. Hochul unveils detailed agenda during State of the State,2023-01-11,04:53:57,https://news.google.com/./articles/CCAiC1M1SFpZWnI3a0J3mAEB?hl=en-US&gl=US&ceid=US%3Aen,CBS New York
50,NYS investment into mental health care excites CNY lawmakers,2023-01-11,15:00:24,https://news.google.com/./articles/CCAiC25Va3B5dVo3dXpzmAEB?hl=en-US&gl=US&ceid=US%3Aen,CNYCentral
51,Opinion: Governor Hochul's State of Housing,2023-01-10,13:21:37,https://news.google.com/./articles/CBMiTGh0dHBzOi8vY2l0eWxpbWl0cy5vcmcvMjAyMy8wMS8xMC9vcGluaW9uLWdvdmVybm9yLWhvY2h1bHMtc3RhdGUtb2YtaG91c2luZy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,City Limits
52,Divisive influencer Tate loses appeal against asset seizures,2023-01-11,11:39:49,https://news.google.com/./articles/CBMiemh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL3JvbWFuaWEtYnVjaGFyZXN0LWdvdmVybm1lbnQtb3JnYW5pemVkLWNyaW1lLWh1bWFuLXRyYWZmaWNraW5nLTZhOWEzMTBjMTFhZjE4M2I3ZTcwMDMyYWE5NDFmNGY10gEA?hl=en-US&gl=US&ceid=US%3Aen,The Associated Press - en Español
53,"Lynette Hardaway, of pro-Trump duo Diamond and Silk, has died",2023-01-11,04:33:00,https://news.google.com/./articles/CBMiWmh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wMS8xMC9wb2xpdGljcy9seW5ldHRlLWhhcmRhd2F5LWRpYW1vbmQtYW5kLXNpbGstZGVhdGgvaW5kZXguaHRtbNIBXmh0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjMvMDEvMTAvcG9saXRpY3MvbHluZXR0ZS1oYXJkYXdheS1kaWFtb25kLWFuZC1zaWxrLWRlYXRoL2luZGV4Lmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,CNN
54,"Lynette Hardaway, of Pro-Trump Duo Diamond and Silk, Dies at 51",2023-01-10,23:30:12,https://news.google.com/./articles/CBMiUmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDEvMTAvdXMvZGlhbW9uZC1hbmQtc2lsay1seW5uZXR0ZS1oYXJkYXdheS1kZWFkLmh0bWzSAVZodHRwczovL3d3dy5ueXRpbWVzLmNvbS8yMDIzLzAxLzEwL3VzL2RpYW1vbmQtYW5kLXNpbGstbHlubmV0dGUtaGFyZGF3YXktZGVhZC5hbXAuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,The New York Times
55,"'Diamond,' of pro-Trump duo Diamond and Silk, dies at 51",2023-01-10,20:26:15,https://news.google.com/./articles/CBMiYmh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL2RpYW1vbmQtYW5kLXNpbGstZGVhZC1seW5ldHRlLWhhcmRhd2F5LTdiYTMwMjExMTY4N2E3MWU3Njg2ZGFkM2IwZjU3YTQz0gEA?hl=en-US&gl=US&ceid=US%3Aen,The Associated Press - en Español
56,"Lynette ‘Diamond’ Hardaway, of pro-Trump duo Diamond and Silk, dies",2023-01-10,21:06:32,https://news.google.com/./articles/CBMiXWh0dHBzOi8vd3d3Lm1zbmJjLmNvbS90aGUtcmVpZG91dC9yZWlkb3V0LWJsb2cvZGlhbW9uZC1zaWxrLWR1by1kZWF0aC1jb25zZXJ2YXRpdmVzLXJjbmE2NTA5NdIBPGh0dHBzOi8vd3d3Lm1zbmJjLmNvbS9tc25iYy9hbXAvc2hvd3MvcmVpZG91dC9ibG9nL3JjbmE2NTA5NQ?hl=en-US&gl=US&ceid=US%3Aen,MSNBC
57,U.S. House Republicans who bucked McCarthy are powered by small-dollar donors,2023-01-11,11:07:44,https://news.google.com/./articles/CBMiSWh0dHBzOi8vbmV3cy55YWhvby5jb20vdS1ob3VzZS1yZXB1YmxpY2Fucy1idWNrZWQtbWNjYXJ0aHktMTEwNzQ0MzgxLmh0bWzSAVFodHRwczovL25ld3MueWFob28uY29tL2FtcGh0bWwvdS1ob3VzZS1yZXB1YmxpY2Fucy1idWNrZWQtbWNjYXJ0aHktMTEwNzQ0MzgxLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,Yahoo News
58,GOP leaders and McCarthy holdouts defend deals as some Republicans complain they're in the dark,2023-01-10,18:24:00,https://news.google.com/./articles/CBMiWWh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wMS8xMC9wb2xpdGljcy9ob3VzZS1yZXB1YmxpY2FuLWNvbmZlcmVuY2UtcnVsZXMtZGVhbC9pbmRleC5odG1s0gFdaHR0cHM6Ly9hbXAuY25uLmNvbS9jbm4vMjAyMy8wMS8xMC9wb2xpdGljcy9ob3VzZS1yZXB1YmxpY2FuLWNvbmZlcmVuY2UtcnVsZXMtZGVhbC9pbmRleC5odG1s?hl=en-US&gl=US&ceid=US%3Aen,CNN
59,"After the fight, will McCarthy hold any power?",2023-01-11,10:37:10,https://news.google.com/./articles/CBMiP2h0dHBzOi8vbmV3cy55YWhvby5jb20vZmlnaHQtbWNjYXJ0aHktaG9sZC1wb3dlci0xMDM3MTA4MTQuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,Yahoo News
60,Opinion | Kevin McCarthy Can’t Give Republican Rebels What They Really Want,2023-01-11,10:03:52,https://news.google.com/./articles/CBMiUGh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDEvMTEvb3Bpbmlvbi9yZXB1YmxpY2Fucy1rZXZpbi1tY2NhcnRoeS1ob3VzZS5odG1s0gFUaHR0cHM6Ly93d3cubnl0aW1lcy5jb20vMjAyMy8wMS8xMS9vcGluaW9uL3JlcHVibGljYW5zLWtldmluLW1jY2FydGh5LWhvdXNlLmFtcC5odG1s?hl=en-US&gl=US&ceid=US%3Aen,The New York Times
61,‘Chaotic’ Scenes Inside 2 New York City Hospitals During Nurses’ Strike,2023-01-11,16:57:28,https://news.google.com/./articles/CBMiWWh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDEvMTEvbnlyZWdpb24vbnVyc2VzLXN0cmlrZS1ueWMtbW91bnQtc2luYWktbW9udGVmaW9yZS5odG1s0gFdaHR0cHM6Ly93d3cubnl0aW1lcy5jb20vMjAyMy8wMS8xMS9ueXJlZ2lvbi9udXJzZXMtc3RyaWtlLW55Yy1tb3VudC1zaW5haS1tb250ZWZpb3JlLmFtcC5odG1s?hl=en-US&gl=US&ceid=US%3Aen,The New York Times
62,NICU mom stays by her son's side after his nurses leave to strike,2023-01-10,21:45:00,https://news.google.com/./articles/CBMiUWh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wMS8xMC9idXNpbmVzcy9udXJzZXMtc3RyaWtlLW1vdW50LXNpbmFpLW5pY3UvaW5kZXguaHRtbNIBVWh0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjMvMDEvMTAvYnVzaW5lc3MvbnVyc2VzLXN0cmlrZS1tb3VudC1zaW5haS1uaWN1L2luZGV4Lmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,CNN
63,"New York Nurses Strike for More Staff & Better Pay as Hospital CEOs Make Millions, Cut Charity Care",2023-01-11,14:55:16,https://news.google.com/./articles/CCAiC25NYTlxVHJWOXFBmAEB?hl=en-US&gl=US&ceid=US%3Aen,Democracy Now!
64,"Amid nursing strike, NY labor unions have Gov. Kathy Hochul on the defensive",2023-01-10,08:00:00,https://news.google.com/./articles/CBMiZWh0dHBzOi8vZ290aGFtaXN0LmNvbS9uZXdzL2FtaWQtbnVyc2luZy1zdHJpa2UtbnktbGFib3ItdW5pb25zLWhhdmUtZ292LWthdGh5LWhvY2h1bC1vbi10aGUtZGVmZW5zaXZl0gEA?hl=en-US&gl=US&ceid=US%3Aen,Gothamist
65,How often do elementary students bring guns to school and shoot someone?,2023-01-11,15:00:00,https://news.google.com/./articles/CBMiWWh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9kYy1tZC12YS8yMDIzLzAxLzExL2VsZW1lbnRhcnktc3R1ZGVudHMtZ3Vucy1maXJlZC1zY2hvb2wv0gEA?hl=en-US&gl=US&ceid=US%3Aen,The Washington Post
66,"Teacher Update shot by 6-year-old; Mom bought gun, will she be charged?",2023-01-10,17:36:26,https://news.google.com/./articles/CCAiC2tsOGIwZlhydkZZmAEB?hl=en-US&gl=US&ceid=US%3Aen,WRAL
67,"Police share new details on 6-year-old who shot Virginia teacher, say incident was ‘intentional’",2023-01-10,15:21:35,https://news.google.com/./articles/CBMiQGh0dHBzOi8vbmV3cy55YWhvby5jb20vcG9saWNlLXNoYXJlLWRldGFpbHMtNi1vbGQtMTUyMTM1Njg4Lmh0bWzSAUhodHRwczovL25ld3MueWFob28uY29tL2FtcGh0bWwvcG9saWNlLXNoYXJlLWRldGFpbHMtNi1vbGQtMTUyMTM1Njg4Lmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,Yahoo News
68,Virginia state senator to introduce firearm storage bill,2023-01-10,17:03:42,https://news.google.com/./articles/CBMie2h0dHBzOi8vd3d3LnBpbG90b25saW5lLmNvbS9nb3Zlcm5tZW50L3ZpcmdpbmlhL3ZwLW53LXBvbGl0aWNzLWd1bnMtY2hpbGRyZW4tMjAyMzAxMTAtbHNmZmJuYnltemEybGRvamF4ZmVqb2JzeHktc3RvcnkuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,The Virginian-Pilot
69,"Exclusive: Uvalde school police chief told investigators why he didn't try to stop gunman: 'There's probably going to be some deceased in there, but we don't need any more from out here'",2023-01-11,12:54:00,https://news.google.com/./articles/CBMiV2h0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wMS8xMC91cy91dmFsZGUtc2Nob29sLW1hc3NhY3JlLWFycmVkb25kby1pbnRlcnZpZXcvaW5kZXguaHRtbNIBW2h0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjMvMDEvMTAvdXMvdXZhbGRlLXNjaG9vbC1tYXNzYWNyZS1hcnJlZG9uZG8taW50ZXJ2aWV3L2luZGV4Lmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,CNN
70,Uvalde DA gets initial state police report on school shooting,2023-01-11,12:31:39,https://news.google.com/./articles/CCAiC1N4aG85bzJtQUxVmAEB?hl=en-US&gl=US&ceid=US%3Aen,WFAA
71,Former Uvalde chief admits that he prioritized children outside,2023-01-11,03:05:19,https://news.google.com/./articles/CBMiXmh0dHBzOi8vd3d3Lmluc2lkZXIuY29tL2Zvcm1lci11dmFsZGUtY2hpZWYtYWRtaXRzLXRoYXQtaGUtcHJpb3JpdGl6ZWQtY2hpbGRyZW4tb3V0c2lkZS0yMDIzLTHSAWJodHRwczovL3d3dy5pbnNpZGVyLmNvbS9mb3JtZXItdXZhbGRlLWNoaWVmLWFkbWl0cy10aGF0LWhlLXByaW9yaXRpemVkLWNoaWxkcmVuLW91dHNpZGUtMjAyMy0xP2FtcA?hl=en-US&gl=US&ceid=US%3Aen,Insider
72,Former Uvalde CISD police chief explains decisions at Robb Elementary in newly released video,2023-01-11,03:34:15,https://news.google.com/./articles/CBMiiQFodHRwczovL3d3dy5rc2F0LmNvbS9uZXdzL2xvY2FsLzIwMjMvMDEvMTEvZm9ybWVyLXV2YWxkZS1jaXNkLXBvbGljZS1jaGllZi1leHBsYWlucy1kZWNpc2lvbnMtYXQtcm9iYi1lbGVtZW50YXJ5LWluLW5ld2x5LXJlbGVhc2VkLXZpZGVvL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,KSAT San Antonio
73,Rep. Katie Porter seeking Feinstein's Senate seat in 2024,2023-01-11,12:53:01,https://news.google.com/./articles/CBMijAFodHRwczovL2FwbmV3cy5jb20vYXJ0aWNsZS8yMDIyLW1pZHRlcm0tZWxlY3Rpb25zLXBvbGl0aWNzLWNhbGlmb3JuaWEtZGlhbm5lLWZlaW5zdGVpbi11bml0ZWQtc3RhdGVzLXNlbmF0ZS0xNzI3NTlmYTgzZmFhMGE3MGEyMTk1YTkxZGVkYjZmM9IBAA?hl=en-US&gl=US&ceid=US%3Aen,The Associated Press
74,Exclusive: Rep. Katie Porter explains her decision to run for Senate,2023-01-11,05:15:02,https://news.google.com/./articles/CCAiC29YVjJpbUU3cTZJmAEB?hl=en-US&gl=US&ceid=US%3Aen,MSNBC
75,Progressive Rep. Katie Porter launches bid for Feinstein's California Senate seat,2023-01-10,23:32:00,https://news.google.com/./articles/CBMiW2h0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wMS8xMC9wb2xpdGljcy9rYXRpZS1wb3J0ZXItY2FsaWZvcm5pYS0yMDI0LXNlbmF0ZS1yYWNlL2luZGV4Lmh0bWzSAV9odHRwczovL2FtcC5jbm4uY29tL2Nubi8yMDIzLzAxLzEwL3BvbGl0aWNzL2thdGllLXBvcnRlci1jYWxpZm9ybmlhLTIwMjQtc2VuYXRlLXJhY2UvaW5kZXguaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,CNN
76,Porter kicks off potential gold rush for California’s Senate race,2023-01-11,13:45:22,https://news.google.com/./articles/CBMidGh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL21lZXQtdGhlLXByZXNzL2ZpcnN0LXJlYWQvcG9ydGVyLWtpY2tzLXBvdGVudGlhbC1nb2xkLXJ1c2gtY2FsaWZvcm5pYXMtc2VuYXRlLXJhY2UtcmNuYTY1MjU30gEqaHR0cHM6Ly93d3cubmJjbmV3cy5jb20vbmV3cy9hbXAvcmNuYTY1MjU3?hl=en-US&gl=US&ceid=US%3Aen,NBC News
77,Hunter Biden Investigation: House Asks Treasury For Suspicious Bank Reports,2023-01-11,15:03:50,https://news.google.com/./articles/CBMib2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTAxLTExL2hvdXNlLXJlcHVibGljYW5zLW1vdmUtcXVpY2tseS10by1yYW1wLXVwLWh1bnRlci1iaWRlbi1wcm9iZdIBAA?hl=en-US&gl=US&ceid=US%3Aen,Bloomberg
78,"Oversight Chair Comer reignites GOP’s ‘top priority’ probe into Hunter Biden, sets hearing with Twitter execs",2023-01-11,14:30:00,https://news.google.com/./articles/CBMie2h0dHBzOi8vd3d3LmZveG5ld3MuY29tL3BvbGl0aWNzL292ZXJzaWdodC1jaGFpci1jb21lci1yZWlnbml0ZXMtZ29wcy10b3AtcHJpb3JpdHktcHJvYmUtaHVudGVyLWJpZGVuLWhlYXJpbmctdHdpdHRlci1leGVjc9IBf2h0dHBzOi8vd3d3LmZveG5ld3MuY29tL3BvbGl0aWNzL292ZXJzaWdodC1jaGFpci1jb21lci1yZWlnbml0ZXMtZ29wcy10b3AtcHJpb3JpdHktcHJvYmUtaHVudGVyLWJpZGVuLWhlYXJpbmctdHdpdHRlci1leGVjcy5hbXA?hl=en-US&gl=US&ceid=US%3Aen,Fox News
79,"GOP Rep. James Comer on Biden documents: ""It appears that it's another cover-up""",2023-01-11,00:20:55,https://news.google.com/./articles/CCAiC0xPX3QzU2p1ek9BmAEB?hl=en-US&gl=US&ceid=US%3Aen,CBS News
80,House Oversight chairman seeks Biden family financial transaction data,2023-01-11,17:04:00,https://news.google.com/./articles/CBMiXWh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wMS8xMS9wb2xpdGljcy9ob3VzZS1vdmVyc2lnaHQtdHJlYXN1cnktZGVwYXJ0bWVudC1sZXR0ZXIvaW5kZXguaHRtbNIBYWh0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjMvMDEvMTEvcG9saXRpY3MvaG91c2Utb3ZlcnNpZ2h0LXRyZWFzdXJ5LWRlcGFydG1lbnQtbGV0dGVyL2luZGV4Lmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,CNN
81,Golden Globes fashion: See the best red carpet looks,2023-01-11,01:16:47,https://news.google.com/./articles/CBMiYWh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlLzIwMjMtZ29sZGVuLWdsb2Jlcy1mYXNoaW9uLWJlc3QtbG9va3MtYmFhOTllY2MxZDhkYTU1MDY5NGZhM2YwYmMwYmU4YTXSAQA?hl=en-US&gl=US&ceid=US%3Aen,The Associated Press - en Español
82,Golden Globes Awards 2023,2023-01-11,09:19:00,https://news.google.com/./articles/CBMiT2h0dHBzOi8vd3d3LmNubi5jb20vZW50ZXJ0YWlubWVudC9saXZlLW5ld3MvZ29sZGVuLWdsb2JlLWF3YXJkcy0yMDIzL2luZGV4Lmh0bWzSAVNodHRwczovL2FtcC5jbm4uY29tL2Nubi9lbnRlcnRhaW5tZW50L2xpdmUtbmV3cy9nb2xkZW4tZ2xvYmUtYXdhcmRzLTIwMjMvaW5kZXguaHRtbA?hl=en-US&gl=US&ceid=US%3Aen,CNN
83,"Golden Globes 2023 red carpet: Kaley Cuoco, Michelle Yeoh, Sheryl Lee Ralph, Jenna Ortega and more go glam",2023-01-11,00:42:00,https://news.google.com/./articles/CBMimQFodHRwczovL3d3dy55YWhvby5jb20vZW50ZXJ0YWlubWVudC9nb2xkZW4tZ2xvYmVzLTIwMjMtcmVkLWNhcnBldC1rYWxleS1jdW9jby1taWNoZWxsZS15ZW9oLXNoZXJ5bC1sZWUtcmFscGgtamVubmEtb3J0ZWdhLWFuZC1tb3JlLWdvLWdsYW0tMDA0MjU3MDI3Lmh0bWzSAaEBaHR0cHM6Ly93d3cueWFob28uY29tL2FtcGh0bWwvZW50ZXJ0YWlubWVudC9nb2xkZW4tZ2xvYmVzLTIwMjMtcmVkLWNhcnBldC1rYWxleS1jdW9jby1taWNoZWxsZS15ZW9oLXNoZXJ5bC1sZWUtcmFscGgtamVubmEtb3J0ZWdhLWFuZC1tb3JlLWdvLWdsYW0tMDA0MjU3MDI3Lmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,Yahoo Entertainment
84,Golden Globes fashion: Stars return for soggy carpet,2023-01-11,00:35:57,https://news.google.com/./articles/CBMia2h0dHBzOi8vd3d3Lm1zbi5jb20vZW4tdXMvbGlmZXN0eWxlL2Zhc2hpb24vZ29sZGVuLWdsb2Jlcy1mYXNoaW9uLXN0YXJzLXJldHVybi1mb3Itc29nZ3ktY2FycGV0L2FyLUFBMTZjNnhl0gEA?hl=en-US&gl=US&ceid=US%3Aen,msnNOW
85,Retired college professor vows to speak at every Ottawa County board meeting the next 2 years,2023-01-11,12:11:00,https://news.google.com/./articles/CBMikgFodHRwczovL3d3dy5tbGl2ZS5jb20vbmV3cy9ncmFuZC1yYXBpZHMvMjAyMy8wMS9yZXRpcmVkLWNvbGxlZ2UtcHJvZmVzc29yLXZvd3MtdG8tc3BlYWstYXQtZXZlcnktb3R0YXdhLWNvdW50eS1ib2FyZC1tZWV0aW5nLXRoZS1uZXh0LTIteWVhcnMuaHRtbNIBoQFodHRwczovL3d3dy5tbGl2ZS5jb20vbmV3cy9ncmFuZC1yYXBpZHMvMjAyMy8wMS9yZXRpcmVkLWNvbGxlZ2UtcHJvZmVzc29yLXZvd3MtdG8tc3BlYWstYXQtZXZlcnktb3R0YXdhLWNvdW50eS1ib2FyZC1tZWV0aW5nLXRoZS1uZXh0LTIteWVhcnMuaHRtbD9vdXRwdXRUeXBlPWFtcA?hl=en-US&gl=US&ceid=US%3Aen,MLive.com
86,"Divisive Ottawa Co. commission met with applause, criticism",2023-01-10,12:43:12,https://news.google.com/./articles/CBMiY2h0dHBzOi8vd3d3Lndvb2R0di5jb20vbmV3cy9vdHRhd2EtY291bnR5L290dGF3YS1jby1jb21taXNzaW9uLXRvLWhvbGQtZmlyc3QtbWVldGluZy1hZnRlci1zaGFrZXVwL9IBZ2h0dHBzOi8vd3d3Lndvb2R0di5jb20vbmV3cy9vdHRhd2EtY291bnR5L290dGF3YS1jby1jb21taXNzaW9uLXRvLWhvbGQtZmlyc3QtbWVldGluZy1hZnRlci1zaGFrZXVwL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,WOODTV.com
87,Former professor vows to speak at every Ottawa County Board meeting,2023-01-10,21:23:46,https://news.google.com/./articles/CCAiC3JCVlc2VXhDNS04mAEB?hl=en-US&gl=US&ceid=US%3Aen,MLive
88,My Take: Is John Gibbs qualified to be the Ottawa County's administrator?,2023-01-10,05:20:34,https://news.google.com/./articles/CBMimgFodHRwczovL3d3dy5ob2xsYW5kc2VudGluZWwuY29tL3N0b3J5L29waW5pb24vY29sdW1ucy9ndWVzdC8yMDIzLzAxLzEwL215LXRha2UtaXMtam9obi1naWJicy1xdWFsaWZpZWQtdG8tYmUtdGhlLW90dGF3YS1jb3VudHlzLWFkbWluaXN0cmF0b3IvNjk3ODkzNDkwMDcv0gEA?hl=en-US&gl=US&ceid=US%3Aen,HollandSentinel.com
89,Storm-pummeled California rushes to clean up and start repairs ahead of expected rain resumption,2023-01-11,11:15:00,https://news.google.com/./articles/CBMib2h0dHBzOi8vd3d3LmNic25ld3MuY29tL25ld3MvY2FsaWZvcm5pYS1zdG9ybXMtcmFjZS10by1jbGVhbi11cC1tYWtlLXJlcGFpcnMtYWhlYWQtb2YtZXhwZWN0ZWQtcmFpbi1yZXN1bXB0aW9uL9IBc2h0dHBzOi8vd3d3LmNic25ld3MuY29tL2FtcC9uZXdzL2NhbGlmb3JuaWEtc3Rvcm1zLXJhY2UtdG8tY2xlYW4tdXAtbWFrZS1yZXBhaXJzLWFoZWFkLW9mLWV4cGVjdGVkLXJhaW4tcmVzdW1wdGlvbi8?hl=en-US&gl=US&ceid=US%3Aen,CBS News
90,California Storms Live Updates: Heavy Rain Moves North,2023-01-11,18:00:47,https://news.google.com/./articles/CBMiSWh0dHBzOi8vd3d3Lm55dGltZXMuY29tL2xpdmUvMjAyMy8wMS8xMS91cy9jYWxpZm9ybmlhLXN0b3Jtcy1yYWluLXdlYXRoZXLSAVJodHRwczovL3d3dy5ueXRpbWVzLmNvbS9saXZlLzIwMjMvMDEvMTEvdXMvY2FsaWZvcm5pYS1zdG9ybXMtcmFpbi13ZWF0aGVyLmFtcC5odG1s?hl=en-US&gl=US&ceid=US%3Aen,The New York Times
91,California still getting hit with major flooding,2023-01-10,22:41:55,https://news.google.com/./articles/CCAiC1Vial9SQmI1ZmVnmAEB?hl=en-US&gl=US&ceid=US%3Aen,WFAA
92,"Calif. storm: 18,000 evacuated from Santa Cruz County",2023-01-11,00:53:21,https://news.google.com/./articles/CBMiWmh0dHBzOi8vd3d3LnNmZ2F0ZS5jb20vYmF5YXJlYS9hcnRpY2xlL2NhbGlmb3JuaWEtc3Rvcm0tdXBkYXRlcy1iYXktYXJlYS1yYWluLTE3NzA3MzExLnBocNIBAA?hl=en-US&gl=US&ceid=US%3Aen,SFGATE
93,Gov. Sarah Huckabee Sanders bans 'Latinx' from Arkansas government documents,2023-01-11,06:41:00,https://news.google.com/./articles/CBMiXWh0dHBzOi8vbnlwb3N0LmNvbS8yMDIzLzAxLzExL2dvdi1zYXJhaC1odWNrYWJlZS1zYW5kZXJzLWJhbnMtbGF0aW54LWZyb20tYXJrYW5zYXMtZ292dC1kb2NzL9IBYWh0dHBzOi8vbnlwb3N0LmNvbS8yMDIzLzAxLzExL2dvdi1zYXJhaC1odWNrYWJlZS1zYW5kZXJzLWJhbnMtbGF0aW54LWZyb20tYXJrYW5zYXMtZ292dC1kb2NzL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,New York Post 
94,Gov. Sarah Huckabee Sanders signs seven executive orders on her first day in office,2023-01-10,23:39:48,https://news.google.com/./articles/CCAiC3NLZk5RVU9rZ1JZmAEB?hl=en-US&gl=US&ceid=US%3Aen,arkansasonline
95,Huckabee Sanders inaugurated as nation's new youngest governor,2023-01-11,16:30:26,https://news.google.com/./articles/CBMifGh0dHBzOi8vd3d3Lm5iY25ld3MuY29tL21lZXQtdGhlLXByZXNzL21lZXR0aGVwcmVzc2Jsb2cvaHVja2FiZWUtc2FuZGVycy1pbmF1Z3VyYXRlZC1uYXRpb25zLW5ldy15b3VuZ2VzdC1nb3Zlcm5vci1yY25hNjUyODjSAUJodHRwczovL3d3dy5uYmNuZXdzLmNvbS9uZXdzL2FtcC9zaG93cy9tZWV0dGhlcHJlc3MvYmxvZy9yY25hNjUyODg?hl=en-US&gl=US&ceid=US%3Aen,NBC News
96,Inauguration Ball for 47th Governor of Arkansas brings out many guests to celebrate,2023-01-11,12:34:42,https://news.google.com/./articles/CBMilwJodHRwczovL2thdHYuY29tL25ld3MvbG9jYWwvaW5hdWd1cmF0aW9uLWJhbGwtZm9yLTQ3dGgtZ292ZXJub3Itb2YtYXJrYW5zYXMtYnJpbmdzLW91dC1tYW55LWd1ZXN0cy10by1jZWxlYnJhdGUtc2FyYWgtaHVja2FiZWUtc2FuZGVycy1vZmZpY2UtbGFyZ2VzdC1zdGF0ZS10YW5hcmFoLWx1eC1mbG9yYWwtaGFuZXktYnVzaW5lc3MtZXZlbnQtZGVjb3JhdGlvbnMtc291dGhlcm4tZXhwZXJpZW5jZS1lbGVnYW50LW1hZ25vbGlhLXN0YXRlLWZsb3dlci1hcHBsZS1ibG9zc29tLWtyaXN0aW7SAZsCaHR0cHM6Ly9rYXR2LmNvbS9hbXAvbmV3cy9sb2NhbC9pbmF1Z3VyYXRpb24tYmFsbC1mb3ItNDd0aC1nb3Zlcm5vci1vZi1hcmthbnNhcy1icmluZ3Mtb3V0LW1hbnktZ3Vlc3RzLXRvLWNlbGVicmF0ZS1zYXJhaC1odWNrYWJlZS1zYW5kZXJzLW9mZmljZS1sYXJnZXN0LXN0YXRlLXRhbmFyYWgtbHV4LWZsb3JhbC1oYW5leS1idXNpbmVzcy1ldmVudC1kZWNvcmF0aW9ucy1zb3V0aGVybi1leHBlcmllbmNlLWVsZWdhbnQtbWFnbm9saWEtc3RhdGUtZmxvd2VyLWFwcGxlLWJsb3Nzb20ta3Jpc3Rpbg?hl=en-US&gl=US&ceid=US%3Aen,KATV
